1.025714,1.042143,1.015714,1.030714,0.899518,44787400
1.039286,1.042857,1.005,1.010714,0.882064,67425400
1.018571,1.040714,1.004286,1.025,0.894531,41972000
1.035714,1.045,1.014286,1.025,0.894531,41195000
1.019286,1.042857,1.019286,1.027857,0.897024,57171800
1.029286,1.045714,1.017143,1.038571,0.906375,52123400
1.043571,1.051429,1.025,1.047857,0.914479,60824400
1.053571,1.092857,1.051429,1.090714,0.951881,72724400
1.076429,1.082143,1.048571,1.060714,0.925699,60092200
1.060714,1.068571,1.050714,1.055,0.920713,56088200
1.058571,1.075714,1.046429,1.071429,0.93505,39361000
1.061429,1.073571,0.985714,1.052857,0.918842,45063200
1.048571,1.077143,1.041429,1.072857,0.936297,47160400
1.070714,1.072857,1.034286,1.035714,0.903882,54273800
1.040714,1.071429,1.036429,1.061429,0.926323,38585400
1.061429,1.077857,1.055,1.072143,0.935673,48774600
1.072143,1.082857,1.039286,1.046429,0.913232,50940400
1.052857,1.057857,1.031429,1.04,0.907622,31603600
1.043571,1.057143,1.037143,1.044286,0.911362,31670800
1.041429,1.042857,1.028571,1.04,0.907622,24964800
1.033571,1.050714,1.022143,1.037857,0.905752,50246000
1.036429,1.047857,1.021429,1.026429,0.895778,33643400
1.025714,1.035,1.008571,1.016429,0.887051,40297600
1.012143,1.027857,1.004286,1.015714,0.886427,55640200
1.033571,1.057143,1.012143,1.051429,0.917596,83861400
1.048571,1.072143,1.045714,1.055714,0.921336,38274600
1.063571,1.076429,1.050714,1.072143,0.935673,99978200
1.071429,1.077857,1.058571,1.071429,0.93505,57495200
1.076429,1.082143,1.056429,1.067857,0.931933,35329000
1.066429,1.070714,1.042857,1.065,0.92944,40794600
1.077857,1.082143,1.058571,1.071429,0.93505,74487000
1.047857,1.057143,1.025,1.026429,0.895778,40275200
1.029286,1.059286,1.026429,1.039286,0.906998,41924400
1.039286,1.04,1.021429,1.029286,0.898271,44585800
1.022857,1.05,1.022857,1.035,0.903258,30598400
1.028571,1.044286,1.026429,1.040714,0.908245,36325800
1.023571,1.037857,1.002857,1.01,0.88144,64164800
1.014286,1.022143,1.005,1.011429,0.882687,38585400
1.025714,1.049286,1.019286,1.042857,0.910115,42842800
1.04,1.05,1.025,1.032857,0.901388,36428000
1.037143,1.047857,1.027857,1.029286,0.898271,36505000
1.060714,1.067857,1.029286,1.035,0.903258,49215600
1.036429,1.046429,1.025714,1.032143,0.900765,32233600
1.037143,1.044286,1.01,1.013571,0.884557,36681400
1.014286,1.027857,1.014286,1.026429,0.895778,26775000
1.003571,1.031429,0.923571,0.942857,0.822844,348177200
0.979286,0.982143,0.964286,0.97,0.846532,125739600
0.970714,0.971429,0.95,0.956429,0.834688,75992000
0.927857,0.976429,0.922857,0.945714,0.825337,254044000
0.942857,0.946429,0.908571,0.937143,0.817857,154064400
0.937857,0.942143,0.927143,0.938571,0.819104,38080000
0.941429,0.972857,0.935,0.965,0.842168,75142200
0.966429,0.973571,0.954286,0.97,0.846532,52420200
0.965714,0.972143,0.928571,0.96,0.837805,81277000
0.961429,0.97,0.945,0.953571,0.832194,51329600
0.962857,0.997143,0.959286,0.99,0.863986,159199600
0.998571,1.011429,0.97,1.004286,0.876453,114559200
0.995,1.025,0.989286,1.015714,0.886427,114543800
1.017857,1.027857,1,1.025714,0.895154,85689800
1.032857,1.042143,1.024286,1.032143,0.900765,80295600
1.055,1.205714,1.053571,1.149286,1.002997,388927000
1.151429,1.278571,1.15,1.25,1.090892,378623000
1.237857,1.302857,1.222143,1.260714,1.100242,263594800
1.264286,1.290714,1.235,1.285714,1.12206,171934000
1.309286,1.314286,1.277143,1.307143,1.140761,147096600
1.296429,1.338571,1.295,1.325714,1.156968,104843200
1.316429,1.355,1.282143,1.333571,1.163826,111699000
1.345,1.345714,1.316429,1.325,1.156345,88872000
1.328571,1.346429,1.319286,1.337857,1.167565,71248800
1.327857,1.357857,1.305714,1.342857,1.171929,85407000
1.323571,1.332143,1.29,1.292857,1.128294,111472200
1.292857,1.297143,1.257143,1.270714,1.108969,104055000
1.270714,1.292143,1.262143,1.275,1.112709,76252400
1.277857,1.314286,1.267143,1.302857,1.137021,44615200
1.300714,1.318571,1.282857,1.308571,1.142008,51679600
1.282857,1.35,1.279286,1.348571,1.176916,72532600
1.321429,1.332857,1.296429,1.305714,1.139514,84919800
1.306429,1.321429,1.278571,1.292857,1.128294,83441400
1.294286,1.298571,1.252143,1.282143,1.118943,95687200
1.292857,1.306429,1.233571,1.246429,1.087775,104647200
1.245714,1.262143,1.215714,1.236429,1.079047,90214600
1.235714,1.270714,1.224286,1.257143,1.097125,67800600
1.246429,1.267143,1.237857,1.26,1.099619,51374400
1.267143,1.288571,1.224286,1.225,1.069074,60347000
1.21,1.217143,1.187857,1.199286,1.046633,64988000
1.206429,1.235,1.196429,1.227143,1.070944,44161600
1.225,1.250714,1.200714,1.246429,1.087775,56278600
1.253571,1.277143,1.246429,1.269286,1.107723,63147000
1.267857,1.282143,1.223571,1.244286,1.085905,47811400
1.257143,1.305,1.246429,1.305,1.138891,59631600
1.315,1.321429,1.285,1.299286,1.133904,44366000
1.317857,1.391429,1.307857,1.365714,1.191877,113745800
1.382857,1.400714,1.340714,1.367143,1.193123,95382000
1.382143,1.398571,1.35,1.371429,1.196864,89136600
1.378571,1.406429,1.339286,1.361429,1.188137,76840400
1.390714,1.405,1.337143,1.341429,1.170682,128595600
1.347143,1.385714,1.336429,1.363571,1.190006,82453000
1.335714,1.38,1.335714,1.377857,1.202474,40426400
1.378571,1.379286,1.32,1.337857,1.167565,91448000
1.334286,1.372143,1.327857,1.361429,1.188137,55538000
1.347857,1.37,1.322143,1.363571,1.190006,45248000
1.359286,1.385714,1.358571,1.376429,1.201227,81324600
1.357143,1.396429,1.355714,1.366429,1.1925,34442800
1.376429,1.441429,1.366429,1.419286,1.238629,71568000
1.394286,1.464286,1.392143,1.457143,1.271668,64184400
1.443571,1.460714,1.420714,1.420714,1.239876,53411400
1.42,1.424286,1.383571,1.398571,1.220552,42733600
1.404286,1.428571,1.395,1.417857,1.237383,34214600
1.429286,1.457143,1.419286,1.421429,1.240499,47101600
1.43,1.445714,1.387857,1.400714,1.222422,51661400
1.426429,1.428571,1.384286,1.419286,1.238629,62732600
1.442143,1.496429,1.437857,1.492857,1.302836,187803000
1.492857,1.512857,1.457143,1.49,1.300343,74709600
1.477857,1.485714,1.45,1.472143,1.284758,45952200
1.490714,1.497143,1.464286,1.485714,1.296602,49606200
1.496429,1.497143,1.461429,1.485,1.295979,35758800
1.502857,1.535714,1.455714,1.465,1.278525,57309000
1.457857,1.540714,1.457143,1.538571,1.342732,54171600
1.535714,1.535714,1.49,1.499286,1.308447,42589400
1.499286,1.505714,1.465714,1.48,1.291615,49280000
1.483571,1.492857,1.440714,1.448571,1.264187,43398600
1.481429,1.525,1.469286,1.505714,1.314057,75366200
1.5,1.519286,1.474286,1.480714,1.292239,37401000
1.466429,1.535714,1.448571,1.515,1.32216,57528800
1.525,1.528571,1.435714,1.455714,1.270421,62360200
1.432857,1.440714,1.392857,1.402143,1.223669,61366200
1.409286,1.435,1.387143,1.423571,1.24237,43594600
1.436429,1.437857,1.4,1.402857,1.224292,34414800
1.415714,1.423571,1.393571,1.404286,1.225539,34307000
1.411429,1.414286,1.39,1.407143,1.228032,41109600
1.418571,1.452857,1.398571,1.441429,1.257954,71024800
1.443571,1.452143,1.424286,1.426429,1.244863,48195000
1.43,1.433571,1.404286,1.407857,1.228656,31466400
1.418571,1.457857,1.408571,1.452857,1.267928,48193600
1.455,1.460714,1.428571,1.451429,1.266681,33422200
1.441429,1.519286,1.438571,1.500714,1.309693,68303200
1.502143,1.550714,1.496429,1.548571,1.351459,63831600
1.557857,1.571429,1.474286,1.491429,1.301589,62566000
1.484286,1.493571,1.463571,1.49,1.300343,34445600
1.482143,1.505,1.453571,1.503571,1.312186,41239800
1.493571,1.534286,1.475714,1.534286,1.338991,56425600
1.523571,1.587143,1.523571,1.585,1.38325,79906400
1.585714,1.632143,1.575,1.615,1.409432,65788800
1.618571,1.635714,1.6,1.632143,1.424393,60533200
1.628571,1.665714,1.625714,1.639286,1.430626,67207000
1.654286,1.660714,1.626429,1.630714,1.423146,49945000
1.623571,1.653571,1.600714,1.607143,1.402575,60033400
1.605714,1.627857,1.605,1.624286,1.417535,41811000
1.609286,1.619286,1.58,1.597857,1.394471,45092600
1.589286,1.615,1.579286,1.584286,1.382627,56222600
1.589286,1.627857,1.578571,1.611429,1.406315,53421200
1.607857,1.652857,1.593571,1.65,1.439977,44997400
1.629286,1.635714,1.58,1.586429,1.384497,56711200
1.586429,1.620714,1.585714,1.597143,1.393848,67251800
1.597857,1.598571,1.560714,1.58,1.378887,72349200
1.578571,1.642143,1.567857,1.634286,1.426263,63226800
1.634286,1.646429,1.602143,1.612857,1.407562,51489200
1.584286,1.607143,1.565714,1.577143,1.376393,44955400
1.572857,1.604286,1.562857,1.602143,1.398211,33112800
1.586429,1.593571,1.505714,1.522857,1.329018,75321400
1.524286,1.526429,1.446429,1.459286,1.273538,143595200
1.45,1.55,1.439286,1.477857,1.289745,86812600
1.535,1.547857,1.475,1.521429,1.327771,91425600
1.506429,1.515714,1.46,1.48,1.291615,71356600
1.479286,1.507143,1.442143,1.485,1.295979,59028200
1.485714,1.485714,1.448571,1.469286,1.282265,51014600
1.499286,1.561429,1.491429,1.549286,1.352082,74900000
1.547857,1.595,1.541429,1.592143,1.389484,67082400
1.575,1.672143,1.565,1.658571,1.447457,104543600
1.660714,1.681429,1.623571,1.647143,1.437484,107167200
1.664286,1.690714,1.627857,1.675,1.461795,86937200
1.678571,1.700714,1.669286,1.691429,1.476132,43709400
1.695,1.743571,1.694286,1.739286,1.517898,69966400
1.737143,1.767143,1.727857,1.753571,1.530365,68854800
1.775,1.786429,1.755714,1.772857,1.547196,152525800
1.7,1.702857,1.600714,1.660714,1.449327,243920600
1.67,1.677857,1.602143,1.625,1.418159,89952800
1.614286,1.667143,1.598571,1.658571,1.447457,69783000
1.665,1.671429,1.625,1.655714,1.444964,44115400
1.638571,1.657143,1.62,1.625714,1.418782,40399800
1.623571,1.653571,1.613571,1.642143,1.43312,41302800
1.611429,1.632143,1.587857,1.614286,1.408809,54964000
1.625,1.635,1.606429,1.614286,1.408809,40503400
1.611429,1.697857,1.6,1.694286,1.478626,62928600
1.679286,1.707143,1.667143,1.692143,1.476755,66770200
1.713571,1.714286,1.633571,1.649286,1.439354,65139200
1.664286,1.667857,1.627143,1.635,1.426886,54538400
1.630714,1.664286,1.627143,1.653571,1.443094,75710600
1.647857,1.65,1.613571,1.636429,1.428133,62308400
1.63,1.652143,1.605,1.645,1.435613,80617600
1.636429,1.653571,1.617857,1.651429,1.441224,99268400
1.656429,1.66,1.603571,1.607143,1.402575,52536400
1.603571,1.617857,1.56,1.564286,1.365173,58569000
1.564286,1.572857,1.534286,1.538571,1.342732,53768400
1.534286,1.622857,1.534286,1.595,1.391978,75000800
1.576429,1.611429,1.565714,1.601429,1.397588,53193000
1.605714,1.615,1.52,1.532857,1.337745,59262000
1.525,1.526429,1.496429,1.509286,1.317174,57064000
1.515,1.524286,1.453571,1.457857,1.272291,66798200
1.468571,1.475,1.447143,1.458571,1.272914,86146200
1.435714,1.505714,1.435714,1.455714,1.270421,59897600
1.452857,1.47,1.417857,1.448571,1.264187,60459000
1.464286,1.519286,1.460714,1.510714,1.31842,95456200
1.516429,1.517857,1.472143,1.477143,1.289122,67163600
1.492143,1.510714,1.446429,1.48,1.291615,61282200
1.484286,1.505,1.465714,1.493571,1.30346,19024600
1.502857,1.560714,1.5,1.550714,1.353329,90384000
1.542857,1.564286,1.529286,1.538571,1.342732,51324000
1.538571,1.56,1.497143,1.502143,1.31094,47824000
1.495714,1.512143,1.483571,1.510714,1.31842,44485000
1.492857,1.510714,1.480714,1.489286,1.299719,46544400
1.484286,1.505714,1.457857,1.503571,1.312186,37059400
1.512143,1.517857,1.457143,1.460714,1.274785,33786200
1.460714,1.472143,1.425714,1.455714,1.270421,67834200
1.446429,1.524286,1.443571,1.515,1.32216,45784200
1.522857,1.522857,1.478571,1.492143,1.302213,48168400
1.535,1.535,1.433571,1.440714,1.25733,97227200
1.442143,1.463571,1.429286,1.437143,1.254213,93489200
1.434286,1.437857,1.413571,1.42,1.239253,68565000
1.421429,1.441429,1.421429,1.431429,1.249227,82728800
1.442143,1.458571,1.401429,1.407143,1.228032,113390200
1.403571,1.420714,1.375,1.417857,1.237383,94266200
1.422857,1.425,1.4,1.415,1.234889,77124600
1.408571,1.470714,1.403571,1.457857,1.272291,44368800
1.453571,1.493571,1.452857,1.484286,1.295356,25923800
1.493571,1.511429,1.49,1.510714,1.31842,58364600
1.512857,1.535714,1.510714,1.52,1.326524,51213400
1.525,1.537857,1.512857,1.526429,1.332134,43612800
1.539286,1.553571,1.512857,1.52,1.326524,36160600
1.53,1.599286,1.53,1.583571,1.382004,98754600
1.589286,1.601429,1.550714,1.577857,1.377017,127337000
1.578571,1.630714,1.566429,1.613571,1.408185,146718600
1.631429,1.695,1.617857,1.668571,1.456184,115075800
1.659286,1.723571,1.627857,1.642857,1.433743,106864800
1.660714,1.714286,1.65,1.695,1.479249,121886800
1.764286,1.774286,1.704286,1.722857,1.50356,169754200
1.742857,1.752857,1.698571,1.728571,1.508547,155010800
1.636429,1.671429,1.607143,1.632143,1.424393,254552200
1.635,1.645714,1.615,1.622857,1.416289,93205000
1.619286,1.628571,1.589286,1.623571,1.416912,78986600
1.621429,1.640714,1.602143,1.615,1.409432,56665000
1.611429,1.630714,1.584286,1.584286,1.382627,51251200
1.601429,1.624286,1.589286,1.611429,1.406315,56792400
1.604286,1.647143,1.602143,1.643571,1.434366,67817400
1.645714,1.660714,1.628571,1.647857,1.438107,76767600
1.631429,1.67,1.600714,1.608571,1.403822,68850600
1.616429,1.628571,1.585,1.62,1.413796,53174800
1.617857,1.633571,1.601429,1.611429,1.406315,46324600
1.604286,1.629286,1.577143,1.594286,1.391354,71857800
1.592857,1.6,1.571429,1.59,1.387614,45203200
1.571429,1.577857,1.55,1.556429,1.358316,76388200
1.558571,1.636429,1.557857,1.601429,1.397588,88211200
1.603571,1.635,1.6,1.622143,1.415665,48335000
1.615714,1.632857,1.607143,1.619286,1.413172,47065200
1.615714,1.651429,1.602857,1.641429,1.432496,63835800
1.649286,1.705,1.646429,1.7,1.483613,87136000
1.686429,1.713571,1.685714,1.695,1.479249,45997000
1.703571,1.721429,1.630714,1.642857,1.433743,78995000
1.65,1.677857,1.65,1.654286,1.443717,42739200
1.655714,1.674286,1.646429,1.661429,1.44995,35408800
1.666429,1.688571,1.600714,1.605,1.400705,80770200
1.607143,1.607857,1.586429,1.6,1.396341,69400800
1.595714,1.604286,1.563571,1.585,1.38325,48519800
1.581429,1.624286,1.571429,1.597143,1.393848,64764000
1.591429,1.635714,1.586429,1.629286,1.421899,69069000
1.634286,1.655714,1.628571,1.645714,1.436237,49602000
1.64,1.715714,1.639286,1.708571,1.491093,117209400
1.721429,1.735714,1.705,1.715714,1.497326,80420200
1.714286,1.721429,1.697857,1.700714,1.484235,64171800
1.685714,1.727857,1.685714,1.708571,1.491093,56282800
1.709286,1.801429,1.707857,1.797143,1.56839,165055800
1.782143,1.963571,1.778571,1.91,1.666882,385149800
1.901429,1.913571,1.842857,1.857143,1.620754,130718000
1.85,1.945,1.839286,1.935714,1.689324,154590800
1.931429,2.01,1.924286,1.977143,1.725479,251741000
1.947857,2.002857,1.935,1.939286,1.69244,148962800
1.951429,1.984286,1.940714,1.968571,1.717998,82306000
1.930714,1.953571,1.875714,1.889286,1.648805,120429400
1.896429,1.900714,1.813571,1.844286,1.609533,151358200
1.854286,1.884286,1.841429,1.870714,1.632597,102858000
1.852857,1.861429,1.827857,1.833571,1.600182,80270400
1.825714,1.924286,1.824286,1.847143,1.612026,102144000
1.812143,1.869286,1.803571,1.847143,1.612026,104757800
1.848571,1.857143,1.801429,1.806429,1.576494,96378800
1.805,1.839286,1.805,1.821429,1.589585,107053800
1.867143,1.922143,1.849286,1.919286,1.674986,141611400
1.928571,1.954286,1.922143,1.931429,1.685583,104973400
1.955,1.999286,1.942857,1.993571,1.739816,87682000
1.981429,1.996429,1.952857,1.994286,1.74044,89919200
1.994286,1.998571,1.925,1.931429,1.685583,97693400
1.920714,1.947857,1.901429,1.936429,1.689947,79583000
1.982143,1.995,1.945,1.964286,1.714258,68619600
1.962857,2.026428,1.96,2.022857,1.765374,96418000
1.979286,2.010714,1.959286,1.987857,1.734829,64498000
1.972143,1.978571,1.922857,1.950714,1.702414,63779800
1.991429,2,1.942857,1.966429,1.716128,60229400
1.964286,2.007143,1.963571,2.002857,1.74792,57635200
1.998571,2.002143,1.917143,1.923571,1.678726,109099200
1.91,1.933571,1.879286,1.902857,1.660648,159933200
2.058571,2.112857,2.011429,2.092857,1.826464,440361600
2.082143,2.093571,2.035714,2.084286,1.818984,100732800
2.008571,2.053571,1.987857,2.025,1.767244,178088400
2.015,2.029286,1.968571,1.980714,1.728596,88629800
1.971429,2.008571,1.955,1.980714,1.728596,81468800
1.968571,2.012857,1.936429,1.984286,1.731712,86146200
1.978571,2,1.932143,1.978571,1.726725,78957200
1.97,1.974286,1.928571,1.937857,1.691193,57782200
1.945714,1.96,1.906429,1.924286,1.67935,70966000
1.915714,1.929286,1.881429,1.889286,1.648805,57792000
1.889286,1.928571,1.855714,1.912143,1.668752,115197600
1.907857,1.925714,1.820714,1.841429,1.607039,116625600
1.857143,1.880714,1.838571,1.862143,1.625117,74408600
1.855,1.896429,1.821429,1.867143,1.62948,69995800
1.871429,1.910714,1.854286,1.903571,1.661272,59526600
1.885714,1.910714,1.85,1.898571,1.656908,65889600
1.896429,1.969286,1.896429,1.905,1.662519,104759200
1.876429,1.9,1.852857,1.877143,1.638207,62494600
1.885714,1.942143,1.885714,1.938571,1.691817,76293000
1.913571,1.952857,1.874286,1.95,1.701791,61355000
1.935714,1.98,1.921429,1.942143,1.694934,57463000
1.946429,1.951429,1.889286,1.932857,1.68683,64450400
1.907143,1.932857,1.882857,1.902857,1.660648,75111400
1.926429,1.949286,1.914286,1.932857,1.68683,51515800
1.957143,1.964286,1.887143,1.890714,1.650051,93898000
1.902143,1.928571,1.890714,1.907857,1.665012,49074200
1.921429,1.942857,1.909286,1.936429,1.689947,44973600
1.949286,1.992857,1.936429,1.952857,1.704284,58900800
1.964286,2.036429,1.949286,2.029286,1.770985,79994600
2.023571,2.055714,2,2.036429,1.777218,80542000
2.032857,2.042857,1.987143,2.012143,1.756024,58993200
2.005714,2.019286,1.985714,2.004286,1.749167,36429400
1.985,2.014286,1.972143,2.004286,1.749167,45533600
2.002143,2.083571,1.985714,2.065714,1.802776,79678200
2.051429,2.070714,2.020714,2.028571,1.770361,62732600
2.04,2.089286,2.036429,2.055714,1.794049,99778000
2.074286,2.141428,2.057857,2.129286,1.858256,73969000
2.142143,2.174286,2.130714,2.167857,1.891918,103905200
2.149286,2.193571,2.142857,2.157143,1.882567,87301200
2.157143,2.212143,2.157143,2.195714,1.916229,64394400
2.189286,2.191429,2.107143,2.151428,1.87758,60996600
2.181429,2.224286,2.161429,2.192143,1.913112,111158600
2.19,2.38,2.180714,2.338571,2.040902,227410400
2.325714,2.366429,2.300714,2.343571,2.045265,137830000
2.332857,2.386429,2.316429,2.350714,2.051499,101563000
2.365714,2.392857,2.294286,2.309286,2.015344,97553400
2.307143,2.363571,2.306429,2.357143,2.05711,90127800
2.357143,2.416429,2.349286,2.407143,2.100745,97717200
2.393571,2.407143,2.355714,2.37,2.06833,63128800
2.362143,2.407143,2.357143,2.407143,2.100745,80857000
2.441429,2.442143,2.300714,2.320714,2.025317,130274200
2.290714,2.356429,2.243572,2.321429,2.025941,147638400
2.325714,2.355,2.277857,2.324286,2.028435,93261000
2.292857,2.32,2.278571,2.307143,2.013474,85485400
2.177143,2.227143,2.123571,2.22,1.937423,227670800
2.233572,2.244286,2.2,2.210714,1.92932,87245200
2.203571,2.24,2.152143,2.170714,1.894411,99498000
2.152143,2.191429,2.139286,2.152857,1.878827,58345000
2.162143,2.178571,2.145,2.145,1.87197,52215800
2.144286,2.145714,2.066429,2.081429,1.81649,127905400
2.089286,2.114286,2.072857,2.087143,1.821477,79044000
2.061429,2.140714,2.052857,2.112857,1.843918,208950000
2.332857,2.402143,2.293571,2.352143,2.052746,441931000
2.342857,2.351429,2.294286,2.3,2.007241,122095400
2.286429,2.301429,2.261429,2.283571,1.992903,133292600
2.282143,2.3,2.253572,2.3,2.007241,80936800
2.315714,2.336429,2.238571,2.258571,1.971085,75314400
2.232143,2.266428,2.218571,2.262857,1.974825,83529600
2.252143,2.267857,2.177143,2.192857,1.913736,68392800
2.203571,2.246428,2.198571,2.232857,1.948644,98483000
2.271429,2.339286,2.255,2.316429,2.021578,106251600
2.307857,2.315,2.225714,2.305,2.011604,71262800
2.319286,2.344286,2.295,2.331429,2.034668,55539400
2.332143,2.357143,2.285714,2.31,2.015968,60755800
2.227143,2.3,2.223572,2.255714,1.968592,91273000
2.246428,2.265714,2.225,2.235,1.950514,52907400
2.227857,2.294286,2.226429,2.270714,1.981682,69122200
2.272143,2.307143,2.232143,2.242143,1.956748,61125400
2.207143,2.221429,2.121428,2.127143,1.856386,123072600
2.132143,2.175,2.129286,2.164286,1.888801,72711800
2.170714,2.252857,2.167857,2.251429,1.964851,87759000
2.221429,2.223572,2.161429,2.215,1.933059,80598000
2.175,2.203571,2.162857,2.169286,1.893164,56550200
2.185714,2.234286,2.171429,2.202857,1.922462,82012000
2.214286,2.265714,2.188571,2.198571,1.918723,108918600
2.184286,2.223572,2.167857,2.205,1.924332,80754800
2.179286,2.275,2.177857,2.267143,1.978566,91163800
2.250714,2.275714,2.168571,2.193571,1.914359,97230000
2.193571,2.213571,2.177857,2.2,1.919969,79195200
2.204286,2.233572,2.185714,2.22,1.937423,63665000
2.232857,2.282143,2.227857,2.282143,1.991657,93534000
2.276428,2.367857,2.266428,2.360714,2.060227,126404600
2.36,2.512857,2.338571,2.475714,2.160588,238964600
2.477143,2.482857,2.428571,2.453571,2.141264,97203400
2.428571,2.48,2.425714,2.437143,2.126927,54535600
